Date,Close,High,Low,Open,Volume
,VT,VT,VT,VT,VT
2008-06-26,34.34921646118164,34.63326593652855,34.18294237283461,34.584767235181396,15800
2008-06-27,34.29378128051758,35.64474895043855,34.12750723873379,35.64474895043855,26800
2008-06-30,34.321495056152344,35.83180729502536,34.19679018190879,35.83180729502536,23900
2008-07-01,34.01665496826172,34.36305676078103,33.07444431259139,34.03744087294132,55100
2008-07-02,33.51782989501953,34.425400675557896,33.51782989501953,34.321481749203386,74700
2008-07-03,33.60791015625,33.81575340421816,33.296150569971125,33.788040618777515,17600
2008-07-07,33.538631439208984,33.808824495027274,33.116020703560174,33.794968102057524,55500
2008-07-08,33.600982666015625,33.64255184341539,32.67955238826227,33.33771649482372,54300
2008-07-09,33.2130126953125,34.217578717992566,33.18530255230668,34.217578717992566,28900
2008-07-10,33.1575927734375,33.46935503534719,32.97746229196214,33.46935503534719,20800
2008-07-11,33.012107849121094,33.4277891440364,32.69341603732633,33.4277891440364,22500
2008-07-14,32.901248931884766,33.80882008901524,32.75575814608132,33.80882008901524,37900
2008-07-15,32.39550018310547,32.86660691538885,32.10452389466736,32.610270283740554,24800
2008-07-16,33.060585021972656,33.060585021972656,32.27771629959853,32.45784405305067,23700
2008-07-17,33.483211517333984,33.61484329811352,33.14373646617828,33.469355123119776,26000
2008-07-18,33.448570251464844,33.635627614923365,33.0190325888029,33.58713155508268,18300
2008-07-21,33.55247497558594,33.87116396326517,33.44855338955172,33.87116396326517,18200
2008-07-22,33.73954391479492,33.73954391479492,33.24072435783291,33.46242135140789,29300
2008-07-23,34.0028076171875,34.27300064331419,33.90581287705803,34.21757507752593,47200
2008-07-24,33.254581451416016,33.933528838908686,33.240725058670854,33.933528838908686,39900
2008-07-25,33.40007019042969,33.40007019042969,33.19915645639434,33.25458202833653,9000
2008-07-28,32.86660385131836,33.60097666384612,32.21536937873906,33.60097666384612,71800
2008-07-29,33.185306549072266,33.185306549072266,32.86661475917392,32.93589673212445,19700
2008-07-30,33.73954391479492,33.75340030724794,33.46242135140789,33.56634297338719,33400
2008-07-31,33.40007019042969,33.83653731954589,33.39314331535528,33.83653731954589,14800
2008-08-01,33.206077575683594,34.65403724099012,33.08137271319128,33.38620535326358,46500
2008-08-04,32.72112274169922,33.64947992763384,32.72112274169922,33.64947992763384,27300
2008-08-05,33.5247802734375,33.753406828830826,32.81811997881787,33.73262091471689,35000
2008-08-06,33.7464599609375,33.89887758617581,33.4139145772832,33.635611499719396,22100
2008-08-07,32.977439880371094,33.670243261411116,32.977439880371094,33.670243261411116,45400
2008-08-08,33.41391372680664,33.43469698686986,32.61026174272163,33.01208905618199,40600
2008-08-11,33.61484146118164,33.697977179086855,33.24072676635294,33.56634540550053,34300
2008-08-12,33.1506462097168,33.64253870018333,33.03287088401739,33.64253870018333,34300
2008-08-13,32.783477783203125,33.0467439846928,32.4925014364279,33.0467439846928,44100
2008-08-14,32.92897033691406,32.92897033691406,32.367800838388334,32.367800838388334,87500
2008-08-15,32.901248931884766,33.00516790135993,31.965962349589976,32.977455119032,21800
2008-08-18,32.35393524169922,33.219939918174916,32.34700572429895,33.219939918174916,23500
2008-08-19,32.076812744140625,32.37471856479572,32.02138981902434,32.37471856479572,25500
2008-08-20,32.3677864074707,32.423209323541414,32.11837667806225,32.423209323541414,20400
2008-08-21,32.61719512939453,32.686474433052034,32.0075272144316,32.0075272144316,20600
2008-08-22,32.790401458740234,33.012098438542075,32.67262345162499,32.87353716545681,22300
2008-08-25,32.187652587890625,32.66568873310018,32.007524826120125,32.007524826120125,50500
2008-08-26,32.35393524169922,32.35393524169922,32.000603853708675,32.03524615503694,37900
2008-08-27,32.39550018310547,32.59641389245735,32.22922877337981,32.32622086952585,26200
2008-08-28,33.081382751464844,33.081382751464844,32.825046075374516,33.025957176722684,34100
2008-08-29,32.783477783203125,33.34464984991712,32.76269451352973,33.34464984991712,20000
2008-09-02,31.86896324157715,33.039800287509856,31.86896324157715,32.783463714473804,28800
2008-09-03,31.97981834411621,32.45785194058036,31.97981834411621,32.14609239318516,30700
2008-09-04,30.802064895629883,32.180746004599,30.802064895629883,32.180746004599,114200
2008-09-05,30.60114097595215,31.176169368420144,30.26166861170675,31.176169368420144,75600
2008-09-08,31.46713638305664,32.35392673575681,31.141520507435995,32.35392673575681,54800
2008-09-09,30.684288024902344,31.723493964977575,30.580366373759873,31.723493964977575,42400
2008-09-10,30.933687210083008,31.17616745537915,30.621925006961927,31.141527797884912,50300
2008-09-11,30.91289520263672,30.912895202636715,30.220091618086496,30.337869601734724,71600
2008-09-12,31.259286880493164,31.342425186580403,30.75354074455369,31.141511577788872,19100
2008-09-15,29.977609634399414,31.072237858490173,29.866761173189772,30.76047837828765,123900
2008-09-16,30.4764347076416,30.48336158151671,29.097754236902315,29.617356991132713,128500
2008-09-17,28.827556610107422,30.414077399850918,28.80677334897477,30.060746103580712,118100
2008-09-18,30.344806671142578,30.344806671142578,24.837015794682653,28.411883386469256,129000
2008-09-19,32.153018951416016,32.153018951416016,31.196949125043073,32.153018951416016,78100
2008-09-22,30.989116668701172,32.54792537020226,30.788202912893478,32.146100501423895,58000
2008-09-23,31.190021514892578,32.007530056247234,30.48336145493332,31.43250174205868,94700
2008-09-24,30.20623207092285,32.56176506923588,30.033031192895002,32.56176506923588,44300
2008-09-25,31.065324783325195,31.418653584472963,30.39330420217394,31.072251658986662,58500
2008-09-26,31.363229751586914,31.55721397859051,30.31016761115604,30.31016761115604,92100
2008-09-29,29.3748836517334,30.933692279984502,27.545879307935774,30.933692279984502,100000
2008-09-30,29.797494888305664,31.868979733854562,28.799858213275943,29.721288678490538,98100
2008-10-01,29.361032485961914,29.672794795692326,28.813716724750456,28.813716724750456,90200
2008-10-02,27.78142547607422,29.409515649133557,27.78142547607422,29.229385219054652,152700
2008-10-03,27.538951873779297,28.834494278538877,27.538951873779297,28.820637884983974,111800
2008-10-06,26.222610473632812,27.43501655497607,25.169551517247072,27.43501655497607,192200
2008-10-07,25.01715660095215,27.17177778575263,24.94094772671091,27.17177778575263,154600
2008-10-08,24.629167556762695,25.28733150814462,24.116494370558343,25.259618729745466,117200
2008-10-09,23.45140838623047,25.051786171157605,22.53690754993978,24.975577327660574,141600
2008-10-10,22.71010971069336,24.31741445627832,21.386855763733625,22.516125475382516,387600
2008-10-13,25.765371322631836,26.499744272184145,23.74238557747375,26.499744272184145,368800
2008-10-14,26.312681198120117,27.344959755853143,24.726160272371676,27.344959755853143,235800
2008-10-15,23.118864059448242,24.9409389505524,22.66161361773493,24.726168802612438,140800
2008-10-16,23.666173934936523,23.673100808985676,21.47691438115191,22.931801072417986,196000
2008-10-17,23.437557220458984,24.317415848321545,22.897168380986248,23.36827524471266,84500
2008-10-20,25.079490661621094,25.079490661621094,23.38212132570633,23.693883471949608,113500
2008-10-21,23.527618408203125,24.80237761398052,23.437555809410803,24.80237761398052,160200
2008-10-22,21.80253028869629,22.917945904296257,21.469984855378566,22.917945904296257,207600
2008-10-23,21.754043579101562,22.40527965651223,21.095880625098744,22.16972620981941,134600
2008-10-24,21.594696044921875,21.77482520438837,20.09131163843083,20.770259093899437,157600
2008-10-27,20.389211654663086,21.30371226230081,20.299146440064103,20.694045631015026,129700
2008-10-28,21.615482330322266,22.578479333892655,20.416930572292998,21.4699928233651,51700
2008-10-29,23.20893096923828,23.29206669838741,21.608554308222338,21.608554308222338,92400
2008-10-30,23.40983772277832,23.936367373403474,22.65468158195204,23.936367373403474,70600
2008-10-31,23.40983772277832,23.72852679138924,22.613112408414636,22.668537973131173,89800
2008-11-03,23.4237003326416,24.03336584936334,22.834815443950966,24.00565570248478,83700
2008-11-04,24.684600830078125,24.753880154897036,23.936371436417076,24.033363548298286,112300
2008-11-05,23.38905906677246,24.934014126831006,23.382132190453287,24.934014126831006,145500
2008-11-06,22.010372161865234,23.402906328192547,21.97573118669659,22.27363828747458,160000
2008-11-07,23.084226608276367,23.084226608276367,22.287501036055673,22.287501036055673,179800
2008-11-10,22.869447708129883,23.749308675562318,22.516119003537693,23.749308675562318,144500
2008-11-11,21.961877822875977,23.001083373079858,21.719396263544766,22.169718404349478,125700
2008-11-12,20.957311630249023,21.698611367396214,20.860319536466974,21.55312322672314,115300
2008-11-13,22.52305030822754,22.536906701326778,20.319935340765248,20.784113938242736,210700
2008-11-14,21.17901039123535,22.51612183796284,21.17901039123535,22.51612183796284,77700
2008-11-17,20.998884201049805,21.823321147739353,20.091311532839406,21.615480522518748,110800
2008-11-18,21.15130615234375,21.407642886975996,20.37536510718453,21.01967302510575,177700
2008-11-19,19.7518310546875,21.06815764773897,19.7449028600261,20.978093759976815,254500
2008-11-20,18.44243049621582,20.022021694299735,18.42857410851596,19.640980282478615,275300
2008-11-21,19.890396118164062,19.890396118164062,18.463220684955477,19.405434259440316,246100
2008-11-24,20.92266845703125,21.4976953704204,20.09130363991583,20.41692084388676,273900
2008-11-25,21.137449264526367,21.851037828704317,20.65941415565303,21.80254044085561,157600
2008-11-26,21.650117874145508,21.79560603197897,20.534703378415667,20.534703378415667,76300
2008-11-28,21.81639289855957,21.913385013908208,21.580839485782768,21.809464701546315,41300
2008-12-01,20.02202606201172,21.421489810955418,20.00124279734602,21.421489810955418,132500
2008-12-02,20.978092193603516,20.978092193603516,20.22986440447461,20.867243730133893,115600
2008-12-03,21.40070915222168,21.40070915222168,20.299150994570034,20.72176173923668,121900
2008-12-04,20.60398292541504,21.331427640195532,20.257581057829544,21.144370314558984,137100
2008-12-05,21.262147903442383,21.262147903442383,19.918108230255818,20.479278909528507,512600
2008-12-08,22.14200210571289,22.363699043121994,21.691680036423403,22.058866414893465,253300
2008-12-09,21.82331657409668,22.294423302043775,21.663972040061104,22.03808535133673,230100
2008-12-10,22.266714096069336,22.426058655697815,21.733256165077538,21.733256165077538,325500
2008-12-11,21.934167861938477,22.557692329398076,21.781751504014107,22.273642881519084,220300
2008-12-12,22.13507843017578,22.183574477062255,21.338353129321373,21.830244436494567,266300
2008-12-15,21.961877822875977,22.52304712857079,21.59469138609339,22.52304712857079,208100
2008-12-16,23.160430908203125,23.160430908203125,21.941096079386853,22.772459834430883,183800
2008-12-17,23.049577713012695,23.264347795564483,22.689319498491724,22.95258562503324,275200
2008-12-18,22.33599281311035,24.012576525741014,22.114294515523397,23.548399307774094,261700
2008-12-19,22.252859115600586,22.793247920430975,22.065803078751284,22.793247920430975,181500
2008-12-22,22.010372161865234,23.312843757008334,21.657042143653587,23.312843757008334,384500
2008-12-23,21.809457778930664,22.820950436272103,21.684752915112014,22.820950436272103,334300
2008-12-24,21.951011657714844,22.432147874962077,21.55355072607814,21.55355072607814,158700
2008-12-26,22.139280319213867,22.31360536109744,21.957982116055607,22.31360536109744,123700
2008-12-29,22.125341415405273,22.801723655904475,21.86734101170565,21.99982713036439,244700
2008-12-30,22.704092025756836,22.71106385630409,22.013763762073104,22.285710373224987,245300
2008-12-31,22.996973037719727,23.185244515389435,22.494915763933836,22.80172972457661,305700
2009-01-02,23.617565155029297,23.687296795014568,22.913292881113602,22.996968189105843,205300
2009-01-05,23.687297821044922,24.231191336538714,23.18524063136438,24.231191336538714,236900
2009-01-06,23.603614807128906,23.777939887417862,23.352588925904097,23.422317894023827,110200
2009-01-07,23.080644607543945,23.60361996263926,22.864483163164945,23.60361996263926,82600
2009-01-08,23.003938674926758,23.157342936185255,22.80172094418872,23.017882340504208,183100
2009-01-09,22.44610023498535,22.87842842353642,22.44610023498535,22.87842842353642,131300
2009-01-12,21.87431526184082,22.52280355010492,21.734854642647125,22.52280355010492,65300
2009-01-13,21.68604278564453,21.888259210789823,21.595392988514423,21.874314213534777,115900
2009-01-14,20.925979614257812,21.60236034409083,20.814411686244007,21.60236034409083,202900
2009-01-15,21.170042037963867,21.483826441731143,20.430902605100385,21.121231219377517,136700
2009-01-16,21.42803955078125,22.139286230779877,20.912037448623877,22.139286230779877,79200
2009-01-20,19.852142333984375,22.30664011370283,19.782413356488334,22.30664011370283,146400
2009-01-21,20.919008255004883,20.919008255004883,19.852138355201532,20.054356073397383,64300
2009-01-22,20.514577865600586,21.12122980011138,20.061332870618596,21.12122980011138,166300
2009-01-23,20.54246711730957,20.667981389715916,19.873059437802173,20.39603468616539,103800
2009-01-26,20.68191909790039,21.114245708272048,20.451810137701006,20.58429751781407,127700
2009-01-27,21.07938575744629,21.302521619557048,20.681924836812165,21.002683636092367,198500
2009-01-28,21.727876663208008,21.825498277011008,21.539605268021013,21.66511953147901,34900
2009-01-29,20.80046844482422,21.6232830333414,20.80046844482422,21.225822064649666,100200
2009-01-30,20.50063133239746,21.365283661982133,20.430901026948142,21.204904890445167,39300
2009-02-02,20.465768814086914,20.640093929488003,20.145009910151465,20.22171338652637,199900
2009-02-03,20.87020492553711,20.995719232833263,20.472743839096093,20.856258595838604,29300
2009-02-04,20.723766326904297,21.218850276645945,20.681928677487853,20.919010907505847,26600
2009-02-05,21.630260467529297,21.630260467529297,20.54247079841139,20.56339029089272,56500
2009-02-06,21.75577163696289,21.76274347012668,21.37922880636403,21.37922880636403,54900
2009-02-09,21.693010330200195,21.957983829340353,21.065439066457092,21.944037505702813,63400
2009-02-10,20.68191909790039,21.54657098864942,20.563378037798024,21.54657098864942,50600
2009-02-11,20.82836151123047,21.04452424184732,20.465765019231675,21.04452424184732,50300
2009-02-12,20.7795467376709,20.7795467376709,20.221707074509872,20.535492716284615,50500
2009-02-13,20.702844619750977,20.95387180323089,20.556410876892585,20.716789613837044,69800
2009-02-17,19.594144821166992,19.99857906839414,19.5313876681494,19.984632738835742,137200
2009-02-18,19.47559928894043,19.803329979701395,19.35008501120371,19.803329979701395,192500
